Full Path,MD5,SHA-1,SHA-256,SHA-384,SHA-512,Status
.\scripts\SMS.migrate_backup\migrate_export_w_logs_epm_ugex.v05.38.00.sh,ad71a18315d7b48513701f32d1709be9,ad54013d6a757fd1b88ba5642479d2a944a263b7,76441de57b941bc69761651da8631ebfe8d79a4c8ab7d52d8f369d06a363d278,6333d50b23f3e04ff16232dad6ce82ec6307b48e6cc1db00deed40fea8a7880a9f1e867dc9a65dae5390705bf4821e49,9db436df4e0404935f1a658d6174e612a0ca6e8c2aa0bcd71183ea5e34560b5d1317fa9a1330db78ed015de6c1e2b1c64f45e3dea95e7b279ff9ac490c4e1e9e,Successful
.\scripts\SMS.migrate_backup\migrate_export_w_logs_npm_ugex.v05.38.00.sh,61359f0fdbcb4d0342f5535da4cfc396,0c51b44ae4b7c2c955cef1e0ccd072e7d03a7643,0525a7631cc612ade69be3a9941f6529f4fcb8042381ef7e7145c4348110a0d5,cfde04142aed5ba5481ed0e36d2ebad816a5480caeb5274c6de2fe750525d9236af463925f68239645ba3990d87df11f,d798f6f25a06aea1737a8b32651c9012bf96c9472a47cf7964163fcba040d1f279a64db8163056c5e1aa451c4473101d00893abf0f88adef46b603a0036ce9e6,Successful
.\scripts\SMS.migrate_backup\migrate_server_export_epm_ugex.v05.38.00.sh,f08243eab70f26d632e9d94df6ac69f4,19b110e0fc63345e95d9132025b725da3b87323c,a416bafed33fad59e533a7536ce9eed1e8a0a45f216d08f6905973ccb07066f6,6153905361b8dae715ce2a7f856eae1f59e5aa0bcf425715e30663723933fa30da0989ff884b12aab40b35a70b87cc9d,f0f026faa6e86c533fe7b1b532c725b402b31da43242bd12b32b9337e3cf97ff83c4fb58a811f0cb5463c620c23a8ca59ce15c870b00feb846d7d44f2ac8ae9e,Successful
.\scripts\SMS.migrate_backup\migrate_server_export_npm_ugex.v05.38.00.sh,5c40687cac70d121e1beec1dc8d2fad6,adba81618633d2324bc60c9497990b542315e1ef,832ebb822dff61bd93980f443265d4af8415c0eb193d82d25c2afd702b3faac5,7a1c965fb5510a96b8d735a0f4084a0f39bb0cd0c26f7b6b1dd7509419086d2e9291f1faec02329d6421057df02727c8,465b1dabd2c9f4d673899484b2c53680b5aab6d246a1b9cf5e341137096551f25fa38e250f3df2d0b651156decae3ddf8a10506b5a8fbd057f04418e17ea1f9a,Successful
.\scripts\SMS.migrate_backup\migrate_server_export_w_logs_epm_ugex.v05.38.00.sh,11a478b848ae7bb8031c25dc482db54a,adb1ee7191f2c566dd672ae042184d1c0c5784f8,16bf61ace24fc755af63484928a8fa1e264606677d58700b7e8d31e2ed1461a1,57d662a9f33fc5e5dc6ac3971c9969cb00999c1d600f686b72dda7a6597fec8285c7bdb68004bf0010de62d1e973ec8a,d9b4b65c8b38fa56479fa71f11825fabbceb94d101123933d6db965de710e1dcbeef4dc97d13ed3c6a094c9064891ba3368106142754f2e9cdc06e06d98a7743,Successful
.\scripts\SMS.migrate_backup\migrate_server_export_w_logs_npm_ugex.v05.38.00.sh,27e1f239a53832a8493e2f1ed81886b0,33b573a57e3aefc041d77c1b6b8c1b7bf2cf9ef5,67550b11f418c3dfb55e878458d2cbffe0a001a630100159a053c4f13967752b,ddf3fa8714519559f9f8ec66698f66a0ff7a73d0079fa5d6e70f26d2870d3cc60e652b09e4616ef2a7835542506bbf91,48b1b43cc03c7a62abe230aab95e2fb965c27d4bb5618fbf411af8abf7090284ae11e651bd959c23e55c073d3a19c184a8b60e8ebdd06215c985002b5b376bb8,Successful
.\scripts\SMS\report_cpwd_admin_list.v05.38.00.sh,46b85fd1ec7554e5d7ed0bcf47310a11,c0e532f9f71ccec12bfc5e9236887b5da51175bc,ca130e61eb5dcfc7d003bb5cdf9d38b2cf735ee918ff04c79328684cff788af5,8a81c70c25e928572a4402b1568269921f07257ada2b4675235446247b0050e79a9eb282a51e08f474b0f42bb9b671fb,5af0580a28b346e7cb6c6c9f076ab00050556c7d94b7134be518c09ab628a7d0528bae00bbac388e8426ee991bb0f041f4aa5e7a0933c239f3d1aa408f5152c0,Successful
.\scripts\SMS\reset_hit_count_on_R80_SMS_commands.001.v00.01.00.bash,3bace6f862dbc28a4fe0cb34f257403b,204657dd2994a2c291206b6f7e0b748ff1f24b1a,731235884438204cf90a8312e5378c14f89545f9b4e21c99f2e8fd6460c97991,bc6512347c794aa56ab5f9a58ee088d25e44d220d13df5cc53a1a6cdd600484cc35882b0892610c03a8b8c1a127102cb,459f23867fb99a37bb01a65e3f548a203758e98b83a85d656ba932477b8e2bf39cda650becf6a2e96aa0441ed10800e936a126a6d48c45913baeeae6b33639bd,Successful
.\scripts\SMS\restart_mgmt.v05.38.00.sh,72ed6a82c75ad56eeacbdd70da547050,217c4995853d97fa0e76235aa9897c4a55f0b0f6,244324d0bc80c9e6c9332d7858577f98af875f563fa5b258ac17f7399b094eae,07d1679ca9b1ac8276e7ed991df6f6177a3cf1da981c766ffb2ffaa776cf1f0dda4f75c5b11a80f5f21eebd20f578766,fc6ecab4f2265552fce1af43c6942d47a9739c7b49e6074c753ead257773113f6397bd42ed9c919bd81bb85e1fb07bf98cb7f63e3d3a7c8783cc4f37d3867e52,Successful
.\scripts\SMS\watch_cpwd_admin_list.v05.38.00.sh,98c68ed407bc73ae53adb7a4e5b6c1e5,3d00cc454dc6010d1571eb113e311cb09f58bc3d,7c6c7d744d390cef3a111d1684cb87f11f0e84c7fd4c7fecb4d274d2f374703f,cb3a350417b69c52d01bdc8193a700393c9ecccb1f3f05cfcc57915bda165c0241ed9c97960f3395afe0a68f36dd3708,f2510fefc7f238a15695019f04e6784dc1752836d4d6ea6650ebb9b046023fa71e1e256d403fcec50d60666dfefacf2c630d5e7a979ed42efc262ccd9e5d3dd7,Successful
.\scripts\solution_info.json,0c1cefc2fd78422b00201fd8cf7a3454,fa4999816a270608b47958bc8b3bdd9d84e7ab52,21a3cd31ff80ffeddee9ff14cc5b5798530360c8a8e9ec1b897c20e0120a5971,2b33330458c1d238d29d2b050db96fbbb7506536dd8f1ec805ec8a6338fa7c438c5071ccb565f7f306e501fc8d2cf3e0,4317d948b926c7444d972fb8009c668d2f70f812b92dfc7aca0c6b90c7db3e563191434b28ae5a03f2690ac52d1e80cec170ee4a076419e33fc187de5f726275,Successful
.\scripts\solution_info.v05.38.00.json,0c1cefc2fd78422b00201fd8cf7a3454,fa4999816a270608b47958bc8b3bdd9d84e7ab52,21a3cd31ff80ffeddee9ff14cc5b5798530360c8a8e9ec1b897c20e0120a5971,2b33330458c1d238d29d2b050db96fbbb7506536dd8f1ec805ec8a6338fa7c438c5071ccb565f7f306e501fc8d2cf3e0,4317d948b926c7444d972fb8009c668d2f70f812b92dfc7aca0c6b90c7db3e563191434b28ae5a03f2690ac52d1e80cec170ee4a076419e33fc187de5f726275,Successful
.\scripts\UserConfig\add_alias_commands.all.v05.38.00.sh,4b17492348851894db06583aad7dd2e3,993ff323fb93604313a1883a08e52e24bea5a66d,b29895eb5ce3035a00bc90cba3c7a0e62f776ad8b703472a9f9e9ba049018fab,a2907dc4f95735e8570f7c087ab9f3b66f71bb66ef943c06279feac8e7da8a6db2bd163bbc3d4a509d758624e1888ee4,ade5fa0adeb2d2391e1880bf298ee2c9219810c231daf54b49c37582f5f1c3cfca494e42fd254656d1f10876a317b385b34755f8053f439f33e84684cb10ecde,Successful
.\scripts\UserConfig\add_alias_commands_all_users.all.v05.38.00.sh,123f68d0c95ba44fce9e08fc7657f554,f333bec30bf6e4bddcfbda922d3e9a740576616b,530fc5c23ebfc2d02bd8c99767959377b3a667855b641531207f7a7df515e8af,cf57ce9ebe6ce786fa6925ec0674d05d8d44b45e3b2faf8fb1297abc048cdc508d3efd0be4798e4112e72c40e1cde891,6171ddd53669406853b6e936a38c9d88a14babf9225ca139ca4d4eac196862623dddb2dcfc7fed88189b9fd361ffb3856ec09599ac066c9e1d47a59b0358d107,Successful
.\scripts\UserConfig\reset_all_users_home_profile_files.v05.38.00.sh,0cbdac8baad7a86ad28c6456a068bda2,e928846fd201bdb53a11a6d9b33ebfcf88929891,182bf64bf725987f8d9a98618472d66e7179c39214f487bf23aa3a9b51fab1e4,35b1632ca71fc6666e0d4f793adf8ec167cd1765904480e285631eac7a1399d1e5c9b0d7059295d5d85cef5fd1587c48,aaa25f130c409a7fc3808971567276b3304feaaa479b4a323bfac464aebc0a0844765db31e3a8e6a6bb2a3ccd30fe04d4a27f2e4a43db7727edbb35b5c726a2c,Successful
.\scripts\UserConfig\update_alias_commands.all.v05.38.00.sh,794d6615322c59794596640c3a92a9bb,2e6aa24917f04e9e58eaed03d84b8418d7584967,0f01917f55d002fd64e1d86aa90dd8ce09d1eeedffec81e27aa2a45ae68ffc7d,deb464f3c5c5e7f4a4b236f3f7403601687411f96188040203d0d028d571aeafe07db2e77697ab387112066fc0320f71,59360e99e4042cc767229abb5d07742d59a6cdad003c582afa40d4a5eb3bd47a050275eff77ca17f8406c2deda750695e67e0a16a9cb758a6477cb9de3e5fd7b,Successful
.\scripts\UserConfig\update_alias_commands_all_users.all.v05.38.00.sh,b976daa674f52e78587890112ef27185,7572355ec7e1076bacda8f5ebf678d2b72f46c32,e178c11ef0d5dd71cc9041500cb49e218e9e208d9dd226424d3ea8959467bc1b,7505e316ef1a70f92aa6945a8f85c1831f165c7d924c6d101f8e348490e8b08056fb6b1064f4833ab369a5125c4d1ca9,16a8ffce88e57c8a3ec2b3f34733583e9e7e4809fe843fb67acd707254738911148d76b2aedbb83b88882c949dee04ea6171df049327f050c958d245520ad856,Successful
.\SECURITY.md,7933527f323e379ec7343dcddf6a708c,fbb328aaec9cd5f0e6dc6af8c7e76aafa63e4abb,214ab3a202b49321a97ac0b99e5748398aaa3f210551862d19f6452157df2b8e,2d434ee5b00cc5fa94493007d696a66e93a14c49453cde9df28789671e96aac134c84565ea366adedfc4bc26a9dfc439,814c32ee01fad7b35d9e8ef4313516232f4343d7798f5d8659b9fbc74ac6268472f09a77dc149d56e4adc646dbe47c58c7b557c461dece1b255ddf3827d3b135,Successful
.\solution_info.json,0c1cefc2fd78422b00201fd8cf7a3454,fa4999816a270608b47958bc8b3bdd9d84e7ab52,21a3cd31ff80ffeddee9ff14cc5b5798530360c8a8e9ec1b897c20e0120a5971,2b33330458c1d238d29d2b050db96fbbb7506536dd8f1ec805ec8a6338fa7c438c5071ccb565f7f306e501fc8d2cf3e0,4317d948b926c7444d972fb8009c668d2f70f812b92dfc7aca0c6b90c7db3e563191434b28ae5a03f2690ac52d1e80cec170ee4a076419e33fc187de5f726275,Successful
.\solution_info.v05.38.00.json,0c1cefc2fd78422b00201fd8cf7a3454,fa4999816a270608b47958bc8b3bdd9d84e7ab52,21a3cd31ff80ffeddee9ff14cc5b5798530360c8a8e9ec1b897c20e0120a5971,2b33330458c1d238d29d2b050db96fbbb7506536dd8f1ec805ec8a6338fa7c438c5071ccb565f7f306e501fc8d2cf3e0,4317d948b926c7444d972fb8009c668d2f70f812b92dfc7aca0c6b90c7db3e563191434b28ae5a03f2690ac52d1e80cec170ee4a076419e33fc187de5f726275,Successful
